label,acc_x_mean,acc_x_std,acc_y_mean,acc_y_std,acc_z_mean,acc_z_std,gyro_x_mean,gyro_x_std,gyro_y_mean,gyro_y_std,gyro_z_mean,gyro_z_std,acc_mag_mean,acc_mag_std,gyro_mag_mean,gyro_mag_std,SMA_acc,SMA_gyro,acc_dom_freq,gyro_dom_freq
duduk,-0.005466101418430775,0.052107479930853226,-0.008844607291186957,0.07292491215163287,-0.0017323148512868292,0.06420645117617498,0.03235554218561336,0.1422358014741182,-0.025702921983494557,0.08636773136755777,0.01026959260430488,0.026868283112510303,0.09275906706247258,0.05980612936481275,0.14150177139302872,0.10009300868977508,0.13653786644113863,0.18998241062711266,0,0
duduk,0.0011806043270484647,0.028616842395301205,-0.010642724454767733,0.05156732074790147,-0.0008176953689693707,0.03319120320208003,0.05305372426455806,0.13467365480363086,-0.013477001457239674,0.07201726279096186,0.009144499827888784,0.027232094830663415,0.051940335918240745,0.044398358174805856,0.12362062916226471,0.10834990508175546,0.07715540421627226,0.16634868766505967,0,0
duduk,0.004929252956211608,0.020285039204540795,0.013318238601874137,0.05547471043843686,-0.0002862246745332211,0.024797106409234316,-0.05499333634756531,0.11722644515888565,0.01836471734965423,0.0338552576836274,-0.001132205480540132,0.003594559906314531,0.0476343431121049,0.0448961637810703,0.10603353381673761,0.08331411215967192,0.06758481666705048,0.12837514466683358,0,0
duduk,0.0010821712622989862,0.02833702731540954,0.006520610779717641,0.06147374424344745,-0.003303512819386731,0.029261315004900958,-0.03045954690211437,0.13663295461897645,0.014686023623664978,0.04306566987869108,-0.0009419477141339248,0.002934203207980668,0.05886828487793377,0.044641990778001184,0.11773595106704021,0.08766962709649011,0.08401849736474905,0.14036982433865716,0,0
duduk,-0.0027406026740324995,0.032968807134050905,0.0032418268168542853,0.04470003512736576,-0.002841288778017562,0.02814016130234469,0.0042995115585616256,0.09990278398370439,-0.0026160439684729635,0.0682820732684917,-0.003343059592010888,0.017778225461017393,0.05560500925352798,0.027930491532796555,0.09841652080115593,0.07219625549076471,0.0840137803071701,0.12443438974134732,0,0
duduk,0.003024985362813358,0.04963812069708571,0.004140035473210504,0.0515051339867185,-0.000578105287343464,0.03328838496486834,0.01920751810039697,0.12451333119310866,-0.020455740594758888,0.0714108765022092,0.013359379834225209,0.04771423651481303,0.07179976511770447,0.0323179971057653,0.1342677297623687,0.0751359026593014,0.109178407891167,0.17747885525716217,0,0
duduk,0.006313417131046633,0.0630597971859496,-0.0020155347507630063,0.04881308570214101,-0.00551176377747621,0.03437783034377616,0.04795359161318995,0.11680505376772664,0.0015454096390069216,0.14063973323342877,0.014162111158098139,0.055271940681176156,0.07862612635369577,0.037035515046830676,0.17926873838349386,0.08089388997511851,0.11836954172085827,0.24185184160462128,0,0
duduk,-0.003020433933177628,0.0564312639030813,-6.483465509953732e-05,0.03873502266350122,-0.0063595393858936035,0.03237202441854712,0.04210807066781241,0.09053896960208258,-0.0025447545490123245,0.14374054176746182,-0.1617691032988346,0.19476924616765046,0.06649067755972753,0.036293832851310596,0.27067397937076504,0.14498406601945976,0.09936176260041554,0.3668344983255725,0,0
duduk,-0.006021201106856067,0.06683225633067723,0.003077255312080599,0.038273087890884044,0.001955903610893487,0.06264623214201145,-0.018801270700086095,0.12633600146496454,-0.026730586044953996,0.11578100989840528,-0.04623814964087697,0.3193464366085869,0.07925663784882717,0.05967340508723284,0.33362914358824974,0.14884153797990632,0.11945748707445362,0.4725425832451816,0,0
duduk,0.002272418633953952,0.08553478474932327,-0.007732396988982709,0.06839594642194104,0.002486750321532988,0.08594131164024373,-0.02171761983335423,0.16982805800943343,-0.002465068969990029,0.1271699611347298,0.18067170649417388,0.16062811962800616,0.11633421766264013,0.07603694193728801,0.2969295001990409,0.12333693083056248,0.17498108961729103,0.4219959861059103,0,0
duduk,-0.0004960341312266877,0.0682230623496014,-0.01130135068114636,0.06472934775571781,-0.0007698179713300724,0.06560527471233754,0.06496933967563455,0.1307164186678423,-0.014696631046641883,0.10697435143890845,-0.025147621192252678,0.20726342598874214,0.09322661972396175,0.06707601651252569,0.25477496722683646,0.1050861238840201,0.1403819427624317,0.3529916805651213,0,0
duduk,-0.0035250109370322837,0.0646681574405897,-0.0012346139542607605,0.04275222547286703,0.0018642622843089724,0.035779462681728734,-0.03337622054329717,0.11351557145556872,0.021822125977854174,0.11619823949194137,0.06083654779666925,0.27046367479103667,0.07549286050167234,0.03937963180523349,0.30237217477896183,0.11194046848833589,0.11361066472601823,0.44728582201782485,0,0
duduk,0.0006267452800786647,0.06802692892109631,-0.0003652641702348012,0.03996944430214198,0.0012088862593822138,0.03665786968049273,-0.04915172720328868,0.09765352691952696,0.027029689093049952,0.1008400960912668,0.1500295424012719,0.19355157850766902,0.07425554923978078,0.044737503722855496,0.25274192697485476,0.1362275156709177,0.11077298193016301,0.37256296257806504,0,0
duduk,-0.0005552945630245825,0.03787442917495306,0.0006815965723769711,0.021945068608585035,-0.0022444205091405748,0.02221409547921222,0.014679578245114552,0.032851377279180485,-0.013516335047274699,0.0595448013109907,-0.006734040629040533,0.09503794145255333,0.040872537219188224,0.02698063775547963,0.07916573266514748,0.08817310801075516,0.060884089980890004,0.10917141869719275,0,0
duduk,-0.00020233921453852687,0.0359822042263252,-0.003229938516408208,0.03708283859230846,-0.001325074807376344,0.03568141083094854,0.009849477548688727,0.031175245010019403,-0.001537473184906722,0.019673792440818735,-0.002188149538997289,0.006668971412647749,0.05023893862402042,0.03749568515122679,0.027521730785970918,0.027268090334146015,0.07773704651112671,0.033079325706336156,0,0
duduk,0.001687310078770541,0.03319567043617101,-0.004158051092579826,0.03638047716459174,0.0010361968627283099,0.03543804619568919,0.0028204884684661117,0.032371701914038646,0.0011517118782741525,0.018737011102755982,0.0004849324694246518,0.0019451654668788962,0.045924055113133,0.039654117889860924,0.02467934305266394,0.028234323560040974,0.0712295414535335,0.029549798425708863,0,0
duduk,0.0006118024128792122,0.024179671739749144,-0.005705933976407673,0.017691355328489436,0.000856915723542391,0.015439500317159077,-0.004746179347711956,0.032407828111320244,-0.0019332921943258773,0.0325484298081757,-0.0017737049967658813,0.015199392606058439,0.02902913560439874,0.01785559745047341,0.030704224908904607,0.037657986252631254,0.04313851912444183,0.040278214273472335,0,0
duduk,0.0008730904195951783,0.023467243002204867,-0.0034645109560965644,0.01673211381978403,0.00037151306124259494,0.013866566116874512,-0.002194539950819304,0.03085870294840127,-0.0010145569182356913,0.030788639851653445,-0.0014898582357853298,0.015275947148628902,0.026421863837505485,0.01818855982438352,0.02600348060996279,0.03819279790108119,0.03941047135438941,0.034589050388080966,0,0
duduk,0.002027905185206447,0.00770061247802844,0.001343656134901405,0.011948273493829336,0.0002857049599038339,0.011824363304240486,-0.0002010581532400243,0.0008281609064669519,0.0001388792526339815,0.0005655603435677334,0.0007321042902774788,0.00224205966339538,0.01695091524245544,0.007596077416170114,0.002149413273110677,0.0014027124586450733,0.025408459000286383,0.0030175617576997226,0,0
